case_id,db_id,variant,question,search_expressions,mode,expected_tables,retrieved_tables_top5,table_recall_at_5,expected_columns,retrieved_columns_top10,column_recall_at_10,actual_sql,used_tables,used_columns,sql_uses_expected_tables,sql_uses_expected_columns,query_execution_success,task_solved,latency_ms,retrieval_latency_ms,embedding_build_time_ms,vector_available,step_count,db_search_call_count,failure_class,failure_reason
spider_flight_2_058,flight_2,keyword,How many flights do we have?,"[""flights"", ""flight count"", ""num_flights"", ""flight""]",ai-assisted-retrieval,"[""flights""]","[""flights""]",True,[],"[""flights.flightno"", ""flights.airline"", ""flights.destairport"", ""flights.sourceairport"", ""airlines.country"", ""airports.country"", ""airports.countryabbrev""]",True,,[],[],False,True,False,False,12,11.628,0.0,,6,4,none,
spider_flight_2_059,flight_2,keyword,Return the number of flights.,"[""flights"", ""flight count"", ""number of flights"", ""flight""]",ai-assisted-retrieval,"[""flights""]","[""flights""]",True,[],"[""flights.flightno"", ""flights.airline"", ""flights.destairport"", ""flights.sourceairport"", ""airlines.country"", ""airports.country"", ""airports.countryabbrev""]",True,,[],[],False,True,False,False,15,14.918,0.0,,6,4,none,
spider_flight_2_060,flight_2,keyword,Which airline has abbreviation 'UAL'?,"[""UAL"", ""airline abbreviation"", ""airline code"", ""airline acronym""]",ai-assisted-retrieval,"[""airlines""]","[""airlines"", ""flights""]",True,"[""airlines.abbreviation"", ""airlines.airline"", ""airlines.ual""]","[""airlines.airline"", ""flights.airline"", ""airlines.abbreviation"", ""airlines.country"", ""airlines.uid"", ""airports.airportcode""]",False,,[],[],False,False,False,False,15,14.147,0.0,,6,4,retrieval_miss,task not solved
spider_employee_hire_evaluation_061,employee_hire_evaluation,keyword,How many employees are there?,"[""employees"", ""count employees"", ""employee count"", ""emp""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""evaluation"", ""hiring""]",True,[],"[""employee.employee_id"", ""evaluation.employee_id"", ""hiring.employee_id"", ""employee.age"", ""employee.city"", ""employee.name""]",True,,[],[],False,True,False,False,15,14.768,0.0,,6,4,none,
spider_employee_hire_evaluation_062,employee_hire_evaluation,keyword,Count the number of employees,"[""employee"", ""count"", ""employees"", ""emp""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""evaluation"", ""hiring""]",True,[],"[""employee.employee_id"", ""evaluation.employee_id"", ""hiring.employee_id"", ""employee.age"", ""employee.city"", ""employee.name""]",True,,[],[],False,True,False,False,12,11.981,0.0,,6,4,none,
spider_employee_hire_evaluation_063,employee_hire_evaluation,keyword,Sort employee names by their age in ascending order.,"[""employee name age"", ""employees age ascending"", ""name age sort"", ""emp_name emp_age""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""shop""]",True,"[""employee.age"", ""employee.name""]","[""employee.age"", ""shop.manager_name"", ""employee.name"", ""shop.name""]",True,,[],[],False,False,False,False,20,19.736,0.0,,6,4,none,
spider_employee_hire_evaluation_064,employee_hire_evaluation,keyword,List the names of employees and sort in ascending order of age.,"[""employee name age"", ""employees names sorted by age"", ""employee age ascending"", ""name age from employees""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""shop""]",True,"[""employee.age"", ""employee.name""]","[""employee.age"", ""shop.manager_name"", ""employee.name"", ""shop.name"", ""employee.employee_id""]",True,,[],[],False,False,False,False,25,24.666,0.0,,6,4,none,
spider_employee_hire_evaluation_065,employee_hire_evaluation,keyword,What is the number of employees from each city?,"[""employees by city"", ""city count employees"", ""employee city distribution"", ""employees city""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""evaluation""]",True,"[""employee.city""]","[""employee.city"", ""employee.employee_id"", ""evaluation.employee_id"", ""hiring.employee_id"", ""employee.age""]",True,,[],[],False,False,False,False,21,20.452,0.0,,6,4,none,
spider_employee_hire_evaluation_066,employee_hire_evaluation,keyword,Count the number of employees for each city.,"[""employees city"", ""count employees by city"", ""employee location"", ""city employee count""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""evaluation""]",True,"[""employee.city""]","[""employee.city"", ""employee.employee_id"", ""evaluation.employee_id"", ""hiring.employee_id"", ""employee.age""]",True,,[],[],False,False,False,False,19,18.167,0.0,,6,4,none,
spider_employee_hire_evaluation_067,employee_hire_evaluation,keyword,Which cities do more than one employee under age 30 come from?,"[""cities employees age"", ""employee city age < 30"", ""hometown count > 1"", ""location young staff""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""shop""]",True,"[""employee.age"", ""employee.city""]","[""employee.age"", ""shop.manager_name"", ""shop.location"", ""employee.city""]",True,,[],[],False,False,False,False,20,19.46,0.0,,6,4,none,
spider_employee_hire_evaluation_068,employee_hire_evaluation,keyword,Find the cities that have more than one employee under age 30.,"[""cities"", ""employee age"", ""under 30"", ""count employees""]",ai-assisted-retrieval,"[""employee""]","[""employee"", ""evaluation"", ""hiring""]",True,"[""employee.age"", ""employee.city""]","[""employee.age"", ""employee.employee_id"", ""evaluation.employee_id"", ""hiring.employee_id"", ""shop.manager_name""]",False,,[],[],False,False,False,False,13,12.69,0.0,,6,4,retrieval_miss,task not solved
spider_employee_hire_evaluation_069,employee_hire_evaluation,keyword,Find the number of shops in each location.,"[""shops"", ""location"", ""number of shops"", ""shop location""]",ai-assisted-retrieval,"[""shop""]","[""shop""]",True,"[""shop.location""]","[""shop.location"", ""shop.number_products"", ""hiring.shop_id"", ""shop.shop_id"", ""shop.district""]",True,,[],[],False,False,False,False,14,13.548,0.0,,6,4,none,
spider_employee_hire_evaluation_070,employee_hire_evaluation,keyword,How many shops are there in each location?,"[""shops by location"", ""shop count per location"", ""location shop count"", ""shops location""]",ai-assisted-retrieval,"[""shop""]","[""shop"", ""hiring""]",True,"[""shop.location""]","[""shop.location"", ""hiring.shop_id"", ""shop.shop_id"", ""shop.district"", ""shop.manager_name"", ""shop.name""]",True,,[],[],False,False,False,False,19,18.802,0.0,,6,4,none,
spider_employee_hire_evaluation_071,employee_hire_evaluation,keyword,Find the manager name and district of the shop whose number of products is the largest.,"[""manager name district shop products"", ""shop manager district product count"", ""shop_number products largest"", ""manager district shop product_quantity""]",ai-assisted-retrieval,"[""shop""]","[""shop"", ""hiring""]",True,"[""shop.district"", ""shop.manager_name"", ""shop.number_products""]","[""shop.number_products"", ""shop.district"", ""hiring.shop_id"", ""shop.manager_name"", ""shop.name"", ""shop.shop_id""]",True,,[],[],False,False,False,False,24,24.017,0.0,,6,4,none,
spider_employee_hire_evaluation_072,employee_hire_evaluation,keyword,What are the manager name and district of the shop that sells the largest number of products?,"[""manager name"", ""district"", ""shop"", ""products sold""]",ai-assisted-retrieval,"[""shop""]","[""shop""]",True,"[""shop.district"", ""shop.manager_name"", ""shop.number_products""]","[""shop.district"", ""shop.number_products"", ""shop.name"", ""shop.manager_name"", ""employee.name"", ""hiring.shop_id"", ""shop.shop_id""]",True,,[],[],False,False,False,False,14,14.101,0.0,,6,4,none,
spider_employee_hire_evaluation_073,employee_hire_evaluation,keyword,find the minimum and maximum number of products of all stores.,"[""products"", ""stores"", ""min max count"", ""product count store""]",ai-assisted-retrieval,"[""shop""]","[""shop""]",True,"[""shop.number_products""]","[""shop.number_products""]",True,,[],[],False,False,False,False,14,13.706,0.0,,6,4,none,
spider_employee_hire_evaluation_074,employee_hire_evaluation,keyword,What are the minimum and maximum number of products across all the shops?,"[""products"", ""shops"", ""min max"", ""number of products""]",ai-assisted-retrieval,"[""shop""]","[""shop""]",True,"[""shop.number_products""]","[""shop.number_products""]",True,,[],[],False,False,False,False,12,11.973,0.0,,6,4,none,
spider_employee_hire_evaluation_075,employee_hire_evaluation,keyword,"Return the name, location and district of all shops in descending order of number of products.","[""shop name location district"", ""shops products count"", ""number of products per shop"", ""shop product_count descending""]",ai-assisted-retrieval,"[""shop""]","[""shop"", ""hiring""]",True,"[""shop.district"", ""shop.location"", ""shop.name"", ""shop.number_products""]","[""shop.number_products"", ""shop.district"", ""hiring.shop_id"", ""shop.location"", ""shop.shop_id"", ""shop.name"", ""shop.manager_name""]",True,,[],[],False,False,False,False,21,21.044,0.0,,6,4,none,
spider_cre_Doc_Template_Mgt_076,cre_Doc_Template_Mgt,keyword,How many documents do we have?,"[""document count"", ""documents"", ""doc"", ""document""]",ai-assisted-retrieval,"[""documents""]","[""documents""]",True,[],"[""documents.document_description"", ""documents.document_id"", ""documents.document_name"", ""documents.other_details"", ""documents.template_id"", ""paragraphs.document_id""]",True,,[],[],False,True,False,False,14,13.887,0.0,,6,4,none,
spider_cre_Doc_Template_Mgt_077,cre_Doc_Template_Mgt,keyword,Count the number of documents.,"[""document"", ""count"", ""doc"", ""documents""]",ai-assisted-retrieval,"[""documents""]","[""documents""]",True,[],"[""documents.document_description"", ""documents.document_id"", ""documents.document_name"", ""documents.other_details"", ""documents.template_id"", ""paragraphs.document_id""]",True,,[],[],False,True,False,False,12,11.5,0.0,,6,4,none,
spider_cre_Doc_Template_Mgt_078,cre_Doc_Template_Mgt,keyword,"List document IDs, document names, and document descriptions for all documents.","[""document ID"", ""document name"", ""document description"", ""documents""]",ai-assisted-retrieval,"[""documents""]","[""documents""]",True,"[""documents.document_description"", ""documents.document_id"", ""documents.document_name""]","[""documents.document_id"", ""documents.document_description"", ""documents.document_name"", ""documents.template_id"", ""documents.other_details"", ""paragraphs.document_id""]",True,,[],[],False,False,False,False,16,15.132,0.0,,6,4,none,
spider_cre_Doc_Template_Mgt_079,cre_Doc_Template_Mgt,keyword,"What are the ids, names, and descriptions for all documents?","[""document id name description"", ""docs table columns"", ""document_id doc_name doc_desc"", ""cre_Doc_Template_Mgt document schema""]",ai-assisted-retrieval,"[""documents""]","[""documents"", ""paragraphs""]",True,"[""documents.document_description"", ""documents.document_id"", ""documents.document_name""]","[""documents.document_id"", ""paragraphs.document_id"", ""documents.document_description"", ""documents.document_name""]",True,,[],[],False,False,False,False,19,19.103,0.0,,6,4,none,
spider_cre_Doc_Template_Mgt_080,cre_Doc_Template_Mgt,keyword,What is the document name and template id for document with description with the letter 'w' in it?,"[""document name"", ""template id"", ""description"", ""doc template""]",ai-assisted-retrieval,"[""documents""]","[""documents"", ""ref_template_types"", ""templates""]",True,"[""documents.%w%"", ""documents.document_description"", ""documents.document_name"", ""documents.template_id""]","[""documents.document_description"", ""documents.template_id"", ""documents.document_id"", ""paragraphs.document_id"", ""ref_template_types.template_type_description""]",False,,[],[],False,False,False,False,17,16.542,0.0,,6,4,retrieval_miss,task not solved
spider_cre_Doc_Template_Mgt_081,cre_Doc_Template_Mgt,keyword,Return the names and template ids for documents that contain the letter w in their description.,"[""document description"", ""template id"", ""name"", ""w""]",ai-assisted-retrieval,"[""documents""]","[""documents"", ""ref_template_types"", ""paragraphs""]",True,"[""documents.%w%"", ""documents.document_description"", ""documents.document_name"", ""documents.template_id""]","[""documents.document_name"", ""documents.document_id"", ""paragraphs.document_id"", ""documents.template_id"", ""ref_template_types.template_type_description""]",False,,[],[],False,False,False,False,13,12.346,0.0,,6,4,retrieval_miss,task not solved
spider_cre_Doc_Template_Mgt_082,cre_Doc_Template_Mgt,keyword,"What is the document id, template id and description for document named ""Robbin CV""?","[""document id template id description"", ""Robbin CV"", ""document name"", ""doc_template""]",ai-assisted-retrieval,"[""documents""]","[""documents"", ""paragraphs""]",True,"[""documents.document_description"", ""documents.document_id"", ""documents.document_name"", ""documents.robbin cv"", ""documents.template_id""]","[""documents.document_description"", ""documents.document_id"", ""paragraphs.document_id"", ""documents.template_id"", ""documents.document_name""]",False,,[],[],False,False,False,False,16,15.225,0.0,,6,4,retrieval_miss,task not solved
spider_cre_Doc_Template_Mgt_083,cre_Doc_Template_Mgt,keyword,"Return the document id, template id, and description for the document with the name Robbin CV.","[""Robbin CV"", ""document name"", ""doc_id template_id description"", ""document template""]",ai-assisted-retrieval,"[""documents""]","[""documents"", ""ref_template_types""]",True,"[""documents.document_description"", ""documents.document_id"", ""documents.document_name"", ""documents.robbin cv"", ""documents.template_id""]","[""documents.document_description"", ""documents.template_id"", ""documents.document_name"", ""documents.document_id"", ""templates.template_id"", ""paragraphs.document_id""]",False,,[],[],False,False,False,False,18,18.101,0.0,,6,4,retrieval_miss,task not solved
spider_cre_Doc_Template_Mgt_084,cre_Doc_Template_Mgt,keyword,How many different templates do all document use?,"[""templates"", ""document templates"", ""template count"", ""doc_template""]",ai-assisted-retrieval,"[""documents""]","[""templates"", ""documents""]",True,"[""documents.template_id""]","[""templates.template_details"", ""templates.template_id"", ""templates.template_type_code"", ""templates.date_effective_from"", ""templates.date_effective_to"", ""templates.version_number"", ""documents.template_id""]",True,,[],[],False,False,False,False,14,13.604,0.0,,6,4,none,
spider_cre_Doc_Template_Mgt_085,cre_Doc_Template_Mgt,keyword,Count the number of different templates used for documents.,"[""templates"", ""document templates"", ""template count"", ""doc_template""]",ai-assisted-retrieval,"[""documents""]","[""templates"", ""documents""]",True,"[""documents.template_id""]","[""templates.template_details"", ""templates.template_id"", ""templates.template_type_code"", ""templates.date_effective_from"", ""templates.date_effective_to"", ""templates.version_number"", ""documents.template_id""]",True,,[],[],False,False,False,False,13,12.495,0.0,,6,4,none,
